id,fold,sample,veh_value,exposure,veh_age,agecat,max_power,driving_history_score,e_bill,trm_len,credit_score,low_education_ind,clm,numclaims,claimcst0,gender_f,gender_m,time_of_week_driven_weekday,time_of_week_driven_weekend,area_a,area_b,area_c,area_d,area_e,area_f,marital_status_m,marital_status_s,engine_type_dissel,engine_type_electric,engine_type_hybrid,engine_type_petrol,time_driven_12am6am,time_driven_12pm6pm,time_driven_6am12pm,time_driven_6pm12am,veh_color_black,veh_color_blue,veh_color_brown,veh_color_gray,veh_color_green,veh_color_red,veh_color_silver,veh_color_white,veh_color_yellow,veh_body_bus,veh_body_convt,veh_body_coupe,veh_body_hdtop,veh_body_mcara,veh_body_mibus,veh_body_panvn,veh_body_rdstr,veh_body_sedan,veh_body_stnwg,veh_body_suv,veh_body_truck,veh_body_ute
1,2,1|bld,5.800000000000001,0.362190934,2,1,161,73.0,0,6,646.516468959908,0.0,1,1,2023.198184,True,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
11291,4,2|val,7.180000000000001,0.743221742,4,4,124,89.0,1,12,644.0801233901387,0.0,0,0,0.0,True,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
11292,2,1|bld,4.44,0.501009357,3,2,161,55.0,0,12,650.9323300051208,0.0,0,0,0.0,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
11293,1,1|bld,6.130000000000001,0.198249293,2,4,108,72.0,1,12,647.3322369243601,0.0,0,0,0.0,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
11294,1,1|bld,6.19,0.186235989,1,4,87,69.0,0,12,644.868006350479,0.0,0,0,0.0,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
11295,2,1|bld,5.0600000000000005,0.273267929,3,2,244,72.0,1,12,661.4519593363922,0.0,0,0,0.0,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
11296,4,2|val,5.800000000000001,0.190940951,3,6,267,86.0,0,12,642.0808357690796,0.0,0,0,0.0,True,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
11297,1,1|bld,5.290000000000001,0.1407660675,3,5,148,85.0,1,6,718.70346215666,0.0,0,0,0.0,True,False,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
11298,4,2|val,5.8100000000000005,0.354681472,4,1,233,83.0,1,12,659.1298790727251,0.0,0,0,0.0,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
11299,4,2|val,6.140000000000001,0.278489973,4,3,287,99.0,1,12,658.8561917370646,0.0,0,0,0.0,False,True,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
11300,2,1|bld,5.75,0.376408102,2,4,117,102.0,0,12,640.6126910348764,0.0,0,0,0.0,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
11301,2,1|bld,5.48,0.241703403,2,2,169,74.0,1,12,648.1597747697808,0.0,0,0,0.0,False,True,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
11302,2,1|bld,5.470000000000001,0.472170499,2,1,190,110.0,1,12,653.2790178344583,0.0,0,0,0.0,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
11303,4,2|val,7.1000000000000005,0.17945117,4,5,171,57.0,1,6,642.6557229643246,0.0,0,0,0.0,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
11304,3,1|bld,5.7,0.33237002,2,4,151,90.0,1,6,641.3059050179933,0.0,0,0,0.0,True,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
11305,1,1|bld,5.5200000000000005,0.243126322,2,2,163,80.0,1,12,653.4791085754675,0.0,0,0,0.0,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
11306,2,1|bld,4.58,0.324707506,1,4,148,55.0,0,12,673.2559637232889,0.0,0,0,0.0,True,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
11307,1,1|bld,5.5,0.249979175,3,6,173,116.0,1,12,663.6940484040111,0.0,0,0,0.0,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
11308,4,2|val,6.28,0.231729965,1,4,87,93.0,1,12,643.4003408119606,0.0,0,0,0.0,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
11309,1,1|bld,5.73,0.4819080075,2,4,116,88.0,0,6,645.8092480633701,1.0,0,0,0.0,False,True,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
11310,3,1|bld,6.15,0.057704106,3,5,246,88.0,0,12,646.3066352424908,0.0,0,0,0.0,True,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
11311,4,2|val,5.59,0.3094277095,2,6,80,72.0,0,6,680.0753936161155,0.0,0,0,0.0,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
11312,4,2|val,5.67,0.668383069,1,1,74,70.0,1,12,651.4566025493281,0.0,0,0,0.0,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
11313,3,1|bld,6.15,0.293224394,3,6,195,77.0,0,12,649.5006072004828,0.0,0,0,0.0,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
11314,2,1|bld,6.84,0.125088497,4,4,303,85.0,1,6,640.8472968201421,0.0,0,0,0.0,True,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
11315,2,1|bld,5.5600000000000005,0.0965060365,1,3,162,129.0,1,6,643.0470410212849,0.0,0,0,0.0,False,True,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
11316,4,2|val,5.800000000000001,0.2692215265,2,6,108,65.0,1,6,656.3986285782994,0.0,0,0,0.0,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
11317,1,1|bld,6.48,0.42223221,3,2,72,55.0,1,12,643.2126799726076,0.0,0,0,0.0,True,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
11318,1,1|bld,3.0100000000000007,0.309920671,1,2,199,64.0,1,12,653.6792289184621,0.0,0,0,0.0,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
11319,4,2|val,6.380000000000001,0.246162569,3,3,140,55.0,0,12,653.3648051251707,0.0,0,0,0.0,False,True,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
11320,4,2|val,6.01,0.993902125,3,3,159,100.0,0,12,664.0990513062329,1.0,0,0,0.0,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
11321,1,1|bld,5.680000000000001,0.4116199155,1,6,154,97.0,1,6,639.6603572627756,0.0,0,0,0.0,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
11322,2,1|bld,6.58,0.2727054755,3,4,145,78.0,1,6,643.4834722948337,0.0,0,0,0.0,True,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
11323,3,1|bld,5.2700000000000005,0.241537874,3,2,109,82.0,1,12,652.4457719291473,0.0,0,0,0.0,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
11324,1,1|bld,6.37,0.1514233905,4,3,209,79.0,1,6,655.7897481061565,0.0,0,0,0.0,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
11325,2,1|bld,6.46,0.320019179,3,4,109,99.0,0,12,639.4126135082163,0.0,0,0,0.0,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
11326,2,1|bld,7.12,0.345914858,4,3,125,67.0,1,12,643.7167226548061,0.0,0,0,0.0,False,True,True,False,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
11327,4,2|val,6.42,0.782478105,3,5,183,77.0,0,12,645.9108483243067,0.0,0,0,0.0,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
11328,4,2|val,5.050000000000001,0.4308135365,3,2,112,81.0,0,6,640.2077526251061,0.0,0,0,0.0,True,False,True,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
11329,4,2|val,6.32,0.4631688855,3,6,181,88.0,1,6,641.514551241124,1.0,0,0,0.0,True,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
11330,2,1|bld,5.57,0.506179723,2,1,129,106.0,1,12,643.7733317157192,0.0,0,0,0.0,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
11331,1,1|bld,6.6000000000000005,0.071053907,2,6,135,71.0,1,12,641.3596990554947,0.0,0,0,0.0,True,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
11332,2,1|bld,6.45,0.919809027,3,4,85,60.0,0,12,652.7299241031013,1.0,0,0,0.0,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
11333,1,1|bld,6.680000000000001,0.880008786,3,2,115,79.0,1,12,637.1498274066431,1.0,0,0,0.0,False,True,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
11334,2,1|bld,5.86,0.034882019,2,2,104,84.0,1,12,650.0751505470255,0.0,0,0,0.0,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
11335,3,1|bld,7.17,0.151939649,4,6,111,78.0,1,12,646.8989416747135,0.0,0,0,0.0,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
11336,3,1|bld,4.83,0.529637836,1,2,128,75.0,0,12,642.8269540376009,0.0,0,0,0.0,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
11337,1,1|bld,6.41,0.354519298,3,6,156,79.0,1,12,642.3104956998321,0.0,0,0,0.0,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
11338,1,1|bld,5.970000000000001,0.135489979,1,6,77,64.0,1,12,652.9829633553661,0.0,0,0,0.0,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
11339,2,1|bld,6.28,0.083516802,4,3,150,99.0,1,12,713.3979520555449,0.0,0,0,0.0,True,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
11340,1,1|bld,6.220000000000001,0.1619378565,4,3,167,110.0,1,6,651.2877431084574,0.0,0,0,0.0,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
11341,1,1|bld,7.17,0.678806704,4,5,112,63.0,0,12,652.0102609858403,0.0,0,0,0.0,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
11342,1,1|bld,6.08,0.665650793,3,3,180,80.0,1,12,651.8402576583705,0.0,0,0,0.0,False,True,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
11343,4,2|val,6.140000000000001,0.575336453,3,1,188,76.0,1,12,651.9773229916676,0.0,0,0,0.0,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
11344,3,1|bld,5.65,0.9157548,2,6,203,93.0,0,12,643.4949828201362,1.0,0,0,0.0,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
11345,3,1|bld,6.99,0.1346111465,4,2,82,63.0,1,6,648.790265309987,0.0,0,0,0.0,True,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
11346,1,1|bld,4.85,0.100557409,3,1,276,59.0,0,12,662.6149203086406,0.0,0,0,0.0,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
11347,1,1|bld,5.03,0.4929420805,1,5,187,85.0,1,6,642.6277072251258,1.0,0,0,0.0,False,True,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
11348,1,1|bld,7.19,0.661984522,4,2,177,60.0,0,12,643.2387542245141,0.0,0,0,0.0,False,True,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
11349,4,2|val,3.68,0.149287779,2,2,142,74.0,1,12,643.4399603224695,0.0,0,0,0.0,True,False,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
11350,4,2|val,7.13,0.476232945,4,3,119,87.0,0,12,639.8413426508442,0.0,0,0,0.0,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
11351,3,1|bld,6.58,0.466563582,3,1,111,63.0,1,6,638.6597395880925,1.0,0,0,0.0,False,True,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
11352,1,1|bld,6.11,0.55982696,1,2,127,89.0,1,12,641.2914162693194,0.0,0,0,0.0,False,True,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
11353,2,1|bld,6.300000000000001,0.233169627,4,4,154,73.0,1,12,657.2711576568721,0.0,0,0,0.0,True,False,True,False,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
11354,4,2|val,6.8100000000000005,0.106885985,3,6,80,80.0,0,12,650.6364142750356,0.0,0,0,0.0,False,True,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
11355,4,2|val,6.42,0.425011465,4,2,170,56.0,1,12,668.5471997414872,0.0,0,0,0.0,False,True,True,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
11356,3,1|bld,6.53,0.52638994,3,2,178,60.0,1,12,662.087777382678,0.0,0,0,0.0,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
11357,1,1|bld,5.42,0.103158241,2,5,241,81.0,1,12,651.1996881154224,0.0,0,0,0.0,True,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
11358,1,1|bld,6.4,0.28201203,3,1,197,74.0,0,12,647.6072278809463,0.0,0,0,0.0,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
11359,1,1|bld,6.17,0.395903825,1,6,151,99.0,1,12,640.660033100742,0.0,0,0,0.0,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
11360,3,1|bld,5.6000000000000005,0.250427066,4,2,130,78.0,0,6,680.7076820811051,0.0,0,0,0.0,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
11361,3,1|bld,2.7700000000000005,0.579222685,2,2,122,110.0,1,12,667.7472792282396,0.0,0,0,0.0,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
11362,4,2|val,6.16,0.418672173,2,6,111,77.0,1,6,644.2943679635061,0.0,0,0,0.0,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
11363,4,2|val,7.140000000000001,0.396614134,4,3,193,55.0,1,12,649.0389675160868,0.0,0,0,0.0,True,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
11364,2,1|bld,6.12,0.4996648605,2,2,124,94.0,1,6,642.9354057950811,1.0,0,0,0.0,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
11365,1,1|bld,6.04,0.435298372,4,4,140,102.0,1,6,663.1305678332133,0.0,0,0,0.0,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
11366,3,1|bld,5.4,0.035375081,4,4,121,78.0,1,12,657.8958232201528,0.0,0,0,0.0,True,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
11367,1,1|bld,3.9,0.945646474,3,3,102,99.0,0,12,641.3565665177881,1.0,0,0,0.0,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
11368,3,1|bld,5.8100000000000005,0.641572866,4,3,117,72.0,0,12,659.9463806312659,0.0,0,0,0.0,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
11369,1,1|bld,5.69,0.325195854,4,4,176,97.0,0,12,633.2423507407456,0.0,0,0,0.0,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
11370,1,1|bld,6.48,0.2046844,3,5,123,95.0,0,12,644.0740861002736,0.0,0,0,0.0,False,True,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
11371,2,1|bld,6.75,0.240304887,4,1,273,59.0,1,12,679.3081240125464,0.0,0,0,0.0,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
11372,2,1|bld,4.74,0.510096371,2,4,119,83.0,1,12,644.9474800385483,0.0,0,0,0.0,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
11373,1,1|bld,4.640000000000001,0.3089204175,1,4,127,83.0,1,6,645.266727945526,0.0,0,0,0.0,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
11374,3,1|bld,5.74,0.864152644,2,4,123,83.0,1,12,648.9966658533593,0.0,0,0,0.0,False,True,True,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
11375,1,1|bld,5.0200000000000005,0.118316167,1,6,145,61.0,0,6,647.3957697940847,0.0,0,0,0.0,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
11376,1,1|bld,6.15,0.493988397,2,3,159,80.0,1,12,649.4433389755857,0.0,0,0,0.0,False,True,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
11377,2,1|bld,6.19,0.642521935,3,5,142,75.0,1,12,649.5135890814785,0.0,0,0,0.0,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
11378,1,1|bld,6.2,0.168594576,3,5,143,82.0,1,6,649.2916594234879,0.0,0,0,0.0,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
11379,3,1|bld,5.640000000000001,0.246129628,4,1,104,72.0,1,6,641.8991070539472,0.0,0,0,0.0,True,False,True,False,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
11380,3,1|bld,5.18,0.021164757,3,4,213,94.0,0,6,631.1120826553864,0.0,0,0,0.0,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
11381,1,1|bld,5.8500000000000005,0.01874049,3,4,197,55.0,1,12,656.9591921528695,0.0,0,0,0.0,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
11382,2,1|bld,5.73,0.409278352,1,1,123,92.0,1,12,639.0244532579428,0.0,0,0,0.0,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
11383,1,1|bld,5.35,0.676308551,1,3,133,74.0,1,12,647.6387914239674,0.0,0,0,0.0,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
11384,2,1|bld,6.2,0.08836517,4,3,151,83.0,0,6,685.1756013562912,0.0,0,0,0.0,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
11385,1,1|bld,5.6000000000000005,0.604731911,2,5,133,86.0,1,12,653.9003026835444,0.0,0,0,0.0,False,True,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
11386,2,1|bld,6.8100000000000005,0.234680994,3,3,94,70.0,1,6,642.5971933906798,0.0,0,0,0.0,False,True,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
